"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3","whyToBuy/4","whyToBuy/5"
,,,,,"Beijing, China","185429660684",,"1999.99","US $1,999.99","willsmith48",,"","Luka Doncic 2018-19 Panini Prizm Rookie Card Red Wave Prizm #280 BGS9.5 GEM MT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/185429660684",,,"6 watchers",,,,,
,,,,,"Corpus Christi, Texas, United States","114865050787",,"1999.99","US $1,999.99","cardmarketempire1",,"","2013 Travis Kelce BGS 9.5 National Treasures Auto Rookie Rc #17/25 Low POP2 WOW","Sports Trading Card","Does not apply","https://www.ebay.com/itm/114865050787",,,"Returns accepted","Ships from United States","24 watchers",,,
,,,,,"Reno, Nevada, United States","125123402809",,"1999.99","US $1,999.99","sboyi_13",,"","Ke’Bryan Hayes 1/1 🔥🔥 Donruss Optic Gold Vinyl Prizm! SGC 10! 💎 HOT!!! 🔥","Sports Trading Card",,"https://www.ebay.com/itm/125123402809",,,"14","Watchers",,,,
,,,,,"Bulverde, Texas, United States","125336941987",,"1999.99","US $1,999.99","jeffsportscardcollector",,"","2009 UpperDeck Kobe Bryant PSA 10 Michael Jordan 3D NBA Stars JB GEM MINT RARE🔥","Sports Trading Card",,"https://www.ebay.com/itm/125336941987",,,"Ships from United States","5 watchers",,,,
,,,,,"Fort Wayne, Indiana, United States","134348123877",,"1999.99","US $1,999.99","gradedstuff",,"","2020 Justin Herbert Panini Honors 02' Rookie Auto 44/49 BGS 9.5 Gem Mint RC",,,"https://www.ebay.com/itm/134348123877",,,"Ships from United States",,,,,
,,,,,"Watertown, Massachusetts, United States","363526619594",,"1999.99","US $1,999.99","sportschampioncards",,"","JASSON DOMINGUEZ 2020 BOWMAN CHROME MEGA BOX AUTO AUTOGRAPH RC PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/363526619594",,,"Ships from United States",,,,,
,,,,,"Wan Chai, Hong Kong","134352180666",,"1999.99","US $1,999.99","reject_him",,"","Joe Burrow 2021 Panini Select Signatures Auto Die-Cut Tie-Dye Prizm 24/25 PSA 10",,,"https://www.ebay.com/itm/134352180666",,,"Returns accepted",,,,,
,,,,,"Wan Chai, Hong Kong","144839597048",,"1999.99","US $1,999.99","reject_him",,"","Shai Gilgeous-Alexander RC 2018-19 Panini Prizm Rookie Purple Ice 64/149 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/144839597048",,,"Returns accepted",,,,,
,,,,,"Winter Garden, Florida, United States","134198120986",,"1999.99","US $1,999.99","pop2_cards",,"","DL Hall 2017 Bowman Chrome Gold Auto /50 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/134198120986",,,"Ships from United States",,,,,
,,,,,"Wan Chai, Hong Kong","134138265380",,"1999.99","US $1,999.99","reject_him",,"","Lewis Hamilton 2021 Topps Chrome Formula 1 #56 Green Raywave Refractor 99 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/134138265380",,,"Returns accepted","6 watchers",,,,
,,,,,"Buffalo Grove, Illinois, United States","284094154047",,"1999.99","US $1,999.99","e3sports",,"","1986 Topps #23 Otis WILSON - PSA 10+++ Bears",,,"https://www.ebay.com/itm/284094154047",,,"Returns accepted","Ships from United States",,,,
,,,,,"Baltimore, Maryland, United States","224817861289",,"1999.99","US $1,999.99","andybrezgo76",,"","2020 Panini Prizm Purple Prizm Joe Burrow Rookie Card RC 34/125 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/224817861289",,,"Ships from United States","11 watchers",,,,
,,,,,"Baltimore, Maryland, United States","224869252409",,"1999.99","US $1,999.99","andybrezgo76",,"","2018 Bowman Draft Grayson Rodriguez Gold Refractor 19/50 PSA 10 Low Pop. of 3","Sports Trading Card","Does not apply","https://www.ebay.com/itm/224869252409",,,"Ships from United States",,,,,
,,,,,"Medicine Hat, Alberta, Canada","234768021883",,"1999.99","US $1,999.99","thehatman99",,"","1981 Red Rooster Long Hair Wayne Gretzky! PSA 8 NM-MT! ONLY 1 PSA HIGHER! RARE!",,,"https://www.ebay.com/itm/234768021883",,,"10 watchers",,,,,
,,,,,"Buffalo Grove, Illinois, United States","284642337722",,"1999.99","US $1,999.99","e3sports",,"","1986 Topps #25 Wilber MARSHALL - PSA 10+++ RC Bears","Sports Trading Card",,"https://www.ebay.com/itm/284642337722",,,"Returns accepted","Ships from United States",,,,
,,,,,"Wan Chai, Hong Kong","144839760334",,"1999.99","US $1,999.99","reject_him",,"","Zach Wilson RC 2022 Panini Select Rookie Field Level Tie-Dye Prizm 24/25 PSA 10",,,"https://www.ebay.com/itm/144839760334",,,"Returns accepted",,,,,
,,,,,"Watertown, Massachusetts, United States","144445411153",,"1999.99","US $1,999.99","sportschampioncards",,"","LUIS ROBERT 2018 BOWMAN STERLING ORANGE REFRACTOR AUTO AUTOGRAPH RC #22/25 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/144445411153",,,"Ships from United States",,,,,
,,,,,"Corpus Christi, Texas, United States","114975140670",,"1999.99","US $1,999.99","cardmarketempire1",,"","2020-21 Sabrina Ionescu PSA 10 Panini Prizm Blue Prizm Rookie Rc #120/149 *NICE*","Sports Trading Card",,"https://www.ebay.com/itm/114975140670",,,"Returns accepted","Ships from United States","7 watchers",,,
,,,,,"Watertown, Massachusetts, United States","144699662611",,"1999.99","US $1,999.99","sportschampioncards",,"","TOM BRADY 2000 PACIFIC OMEGA #191 ROOKIE RC 69/500 BGS 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/144699662611",,,"Ships from United States","11 watchers",,,,
,,,,,"Ontario, Canada","314115940031",,"1999.99","US $1,999.99","bmt_88",,"","**RARE** 1959 Heinerle Pele ROOKIE RC PSA 1","Sports Trading Card",,"https://www.ebay.com/itm/314115940031",,,,,,,,
,,,,,"Dearborn, Michigan, United States","124505303035",,"1999.99","US $1,999.99","getmoney2132",,"","2018-19 Panini Select Luka Doncic Red Prizm Concourse Rookie # /199 SP RC MVP?","Sports Trading Card",,"https://www.ebay.com/itm/124505303035",,,"Ships from United States","6 watchers",,,,
,,,,,"Buffalo Grove, Illinois, United States","284642509488",,"1999.99","US $1,999.99","e3sports",,"","1986 Topps #34 Irving FRYAR - PSA 10+++ Patriots - pop 5","Sports Trading Card",,"https://www.ebay.com/itm/284642509488",,,"Returns accepted","Ships from United States",,,,
"3","3 available",,,,"Scottsdale, Arizona, United States","144632849199",,"1999.99","US $1,999.99","presspasscollectibles",,"","Bird, Erving & Magic Signed 1996 Stadium Club Finest Card Autos 10! BAS Slabbed",,,"https://www.ebay.com/itm/144632849199",,,"Returns accepted","Ships from United States",,,,
,,,,,"Baldwin Park, California, United States","234816464537",,"1999.99","US $1,999.99","jb3223",,"","2017 J&L Art Lamelo Ball RC w/ brothers! Art Card! 1/49 Rare!!","Sports Trading Card",,"https://www.ebay.com/itm/234816464537",,,"Ships from United States",,,,,
,,,,,"Baltimore, Maryland, United States","394188417157",,"1999.99","US $1,999.99","james_simmons_cards",,"","2017 Donruss Optic Holo Prizm Silver Jayson Tatum Rookie AUTO PSA 10 Gem Mint SP","Sports Trading Card",,"https://www.ebay.com/itm/394188417157",,,"Returns accepted","Ships from United States","22 watchers",,,
,,,,,"Shanghai, China","125622705555",,"1999.99","US $1,999.99","wangncaa",,"","2012 Prizm Ray Allen #37 Silver Refractor Celtics PSA10 GEM Mint!","Sports Trading Card","Does not apply","https://www.ebay.com/itm/125622705555",,,,,,,,
,,,,,"Dearborn, Michigan, United States","124990182253",,"1999.99","US $1,999.99","getmoney2132",,"","JAYSON TATUM 2017 PANINI PRIZM #16 RUBY WAVE ROOKIE RC BGS 9.5 💎🔥 Celtics","Sports Trading Card",,"https://www.ebay.com/itm/124990182253",,,"Ships from United States",,,,,
,,,,,"Shanghai, China","125590122335",,"1999.99","US $1,999.99","wangncaa",,"","2017 Panini Donruss Jayson Tatum Rc Rookie Kings Press Proof Black True 1/1 BGS9","Sports Trading Card","Does not apply","https://www.ebay.com/itm/125590122335",,,"13 watchers",,,,,
,,,,,"Wan Chai, Hong Kong","144498282125",,"1999.99","US $1,999.99","reject_him",,"","Zion Williamson RC 2019-20 Mosaic Fast Break NBA Debut Blue Prizm 9/85 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/144498282125",,,"Returns accepted",,,,,
,,,,,"Jamaica, New York, United States","404032064395",,"1999.99","US $1,999.99","si0366",,"","1996 Finest Heirs Kobe Bryant W/Coating Rookie PSA 8 #269","Sports Trading Card",,"https://www.ebay.com/itm/404032064395",,,"Ships from United States",,,,,
,,,,,"Ballston Spa, New York, United States","224382163125",,"1999.99","US $1,999.99","premiersportsplus",,"","1988 FLEER BASKETBALL WAX PACK MAGIC JOHNSON TOP PSA 9 POP 1 MINT 1/1 JORDAN","Sports Trading Card",,"https://www.ebay.com/itm/224382163125",,,"Ships from United States",,,,,
,,,,,"Henderson, Nevada, United States","284184833547",,"1999.95","US $1,999.95","welikecards",,"","Jasson Dominguez Refractor /499 PSA 10 2020 Bowman Chrome Prospects BCP-8","Sports Trading Card",,"https://www.ebay.com/itm/284184833547",,,"Ships from United States","19 watchers",,,,
,,,,,"Hampton Falls, New Hampshire, United States","224376043016",,"1999.99","US $1,999.99","maitaibri",,"","1976 Topps Walter Payton Rookie Card RC #148 PSA Ex-MT 6 Excellent Mint Recent","Sports Trading Card",,"https://www.ebay.com/itm/224376043016",,,"Ships from United States",,,,,
,,,,,"Newport Beach, California, United States","275237505677",,"1999.95","US $1,999.95","signature.sports",,"","1970 O-PEE-CHEE DARRYL SITTLER #218 ROOKIE CARD RC PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/275237505677",,,"Ships from United States","11 watchers",,,,
,,,,,"San Jose, California, United States","324451178351",,"2000","US $2,000.00","sold2meon3",,"","DEREK CARR 2014 BOWMAN CHROME RED REFRACTOR ROOKIE /25 PSA 10 GEM POP 5 MVP?","Sports Trading Card",,"https://www.ebay.com/itm/324451178351",,,"Ships from United States",,,,,
,,,,,"Pittsburgh, Pennsylvania, United States","255491503349",,"1999","US $1,999.00","winelighter",,"","2004 Upper Deck Dual Endorsement Peyton Manning Eli Manning RC Auto 10 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/255491503349",,,"Ships from United States","39 watchers",,,,
,,,,,"Hong Kong, Hong Kong","314200411190",,"1999.99","US $1,999.99","happy1of1hub",,"","2019-20 Panini Chronicles Threads Ja Morant RC Lucky Envelopes 8/8 BGS 9.5 GEM","Sports Trading Card",,"https://www.ebay.com/itm/314200411190",,,,,,,,
,,,,,"Hong Kong, HK, Hong Kong","363961064401",,"1999","US $1,999.00","edm721",,"","2017-18 Topps Museum UCL Kylian Mbappe Sapphire 75/75 PSA 9 MINT Rookie RC POP4","Sports Trading Card",,"https://www.ebay.com/itm/363961064401",,,,,,,,
,,,,,"Hong Kong, HK, Hong Kong","363968721638",,"1999","US $1,999.00","edm721",,"","2018-19 Panini Treble Local Legends Auto 2/5 Robert Lewandovski BGS9 AUTO10","Sports Trading Card",,"https://www.ebay.com/itm/363968721638",,,"7 watchers",,,,,
,,,,,"Natick, Massachusetts, United States","195330704500",,"1999","US $1,999.00","ribe-62",,"","2020 Panini Mosaic Justin Herbert Rookie Auto PSA 10 #RA4.  Beautiful Card 🔥🔥","Sports Trading Card",,"https://www.ebay.com/itm/195330704500",,,"Ships from United States","5 watchers",,,,
,,,,,"Desert Hot Springs, California, United States","203346933230",,"1999","US $1,999.00","sports_cardtel",,"","2008-09 UD MVP KOBE BRYANT LEBRON JAMES GAME-USED JERSEYS PSA 9 💎 STAR COMBOS","Sports Trading Card",,"https://www.ebay.com/itm/203346933230",,,"Ships from United States","9 watchers",,,,
,,,,,"Hong Kong, HK, Hong Kong","364004730281",,"1999","US $1,999.00","edm721",,"","2021-22 Panini Obsidian Kylian Mbappe Black Colorblast PSA 10 Gem Mint - France","Sports Trading Card",,"https://www.ebay.com/itm/364004730281",,,,,,,,
,,,,,"Pasadena, California, United States","403129674990",,"1999.95","US $1,999.95","thepristinecollection33",,"","🔥1996-97 Fleer Metal KOBE BRYANT #181 Rookie RC Prizm PSA 10! GEM MINT! Lakers!","Sports Trading Card",,"https://www.ebay.com/itm/403129674990",,,,,,,,
,,,,,"Metro Manila, Philippines","134304952959",,"1999","US $1,999.00","pie_wishstick",,"","2020Panini select LaMelo Ball Hornets Gold Wave Prizm PSA Graded #63 GEM MT 10","Sports Trading Card",,"https://www.ebay.com/itm/134304952959",,,,,,,,
,,,,,"Pittsburgh, Pennsylvania, United States","255174599093",,"1999","US $1,999.00","winelighter",,"","#12/20 Jersey Number, 2015 PANINI FLAWLESS TOM BRADY #74 DIAMOND Prizm SSP BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/255174599093",,,"Ships from United States",,,,,
,,,,,"Shanghai, China","115634264544",,"1999.99","US $1,999.99","wangncaa",,"","1998 Flair Showcase Vince Carter Rc Rookie Row 2 Legacy /99 BGS9.5!","Sports Trading Card","Does not apply","https://www.ebay.com/itm/115634264544",,,"6 watchers",,,,,
,,,,,"KAJANG, SELANGOR DARUL E, Malaysia","254877738366",,"1999","US $1,999.00","maxplot",,"","Michael Jordan 1997-98 Metal Universe Titanium Rare low Pop BGS 8.5 Bulls HOF","Sports Trading Card",,"https://www.ebay.com/itm/254877738366",,,"26 watchers",,,,,
,,,,,"Kyeong-gi, South Korea, Korea, South","185601577683",,"1999","US $1,999.00","mapisportscards",,"","2008 TOPPS GOLD FOIL KOBE BRYANT W/ LEBRON PSA 10 RARE CARD!!!",,"Does not apply","https://www.ebay.com/itm/185601577683",,,"6 watchers",,,,,
,,,,,"Hawthorne, California, United States","334149996029",,"2000","US $2,000.00","pbnutz",,"","1996 Topps 138 Kobe Bryant PSA 10 RC ABSOLUTELY FLAWLESS,  A TRUE GEM MINT !","Sports Trading Card",,"https://www.ebay.com/itm/334149996029",,,"Ships from United States",,,,,
,,,,,"Omaha, Nebraska, United States","114720321668",,"1999","US $1,999.00","3360",,"","1986 - 87 Fleer MICHAEL JORDAN ROOKIE STICKERS # 8 BGS 6 GOAT!","Sports Trading Card",,"https://www.ebay.com/itm/114720321668",,,"Ships from United States",,,,,
,,,,,"Okatie, South Carolina, United States","254828339562",,"1999","US $1,999.00","chazniff",,"","Russell Wilson Auto Rc - Donruss Elite BGS 9.5 / 10 #/ 49 Die-Cut-Aspirations!!","Sports Trading Card",,"https://www.ebay.com/itm/254828339562",,,"Ships from United States",,,,,
,,,,,"Kyeong-gi, South Korea, Korea, South","185690911175",,"1999","US $1,999.00","mapisportscards",,"","2020 TOPPS STADIUM CLUB CHROME AUTO PEDRI RC PSA 10 POP 1 SICK!",,"Does not apply","https://www.ebay.com/itm/185690911175",,,,,,,,
,,,,,"Harrisburg, North Carolina, United States","124781170748",,"2000","US $2,000.00","rpackwolf",,"","Vintage 1969 Topps #25 Lew Alcindor Rookie Basketball Card PSA Grade 1.5 Fair","Sports Trading Card",,"https://www.ebay.com/itm/124781170748",,,"Ships from United States","9 watchers",,,,
,,,,,"Chula Vista, California, United States","185225351543",,"1995","US $1,995.00","mlombrozo25",,"","2016 Select Field Level Copper /49 Dak Prescott #215 PSA 10!! POP of Only 8!!","Sports Trading Card",,"https://www.ebay.com/itm/185225351543",,,"Ships from United States","5 watchers",,,,
,,,,,"Wesson, Mississippi, United States","284310709345",,"2000","US $2,000.00","bentocurti",,"","2021 Topps Series 1 Cristian Pache SSP RC Atlanta Braves PSA 10 💎","Sports Trading Card",,"https://www.ebay.com/itm/284310709345",,,"Ships from United States","6 watchers",,,,
,,,,,"Quezon City, Philippines","185565380848",,"2000","US $2,000.00","actais",,"","2013-14 Panini Select KEVIN DURANT FRANCHISE SIGNATURES GOLD BGS 9.5 AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/185565380848",,,"7","Watchers",,,,
,,,,,"Sammamish, Washington, United States","185459891112",,"1999","US $1,999.00","redhawk_04",,"","1989 Upper Deck #1 Ken Griffey Jr. Signed Auto Rookie PSA/DNA Mint 9 Auto 10","Sports Trading Card",,"https://www.ebay.com/itm/185459891112",,,"Ships from United States",,,,,
,,,,,"Killeen, Texas, United States","255768410314",,"2000","US $2,000.00","sfh0901",,"","96-97 Kobe Bryant Rookie Skybox Premium New Editions BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/255768410314",,,"Ships from United States","5 watchers",,,,
,,,,,"Littleton, Colorado, United States","124821654189",,"1999.98","US $1,999.98","richsgoodsportsstuff",,"","NOLAN RYAN~1968 TOPPS BVG-6 EX-MT BECKETT BGS GRADED HOT MLB ROOKIE RC CARD #177","Sports Trading Card",,"https://www.ebay.com/itm/124821654189",,,"Returns accepted","Ships from United States","9 watchers",,,
,,,,,"Taipei, Taiwan","334515482169",,"1999.99","US $1,999.99","ape_2006_go",,"","2013-14 National Treasures C.J. McCollum RPA RC Auto Jumbo Patch #02/99 BGS 8.5",,,"https://www.ebay.com/itm/334515482169",,,,,,,,
,,,,,"Taipei, Taiwan","234065028211",,"1999.99","US $1,999.99","ape_2006_go",,"","1996-97 Skybox E-X2000 EX2000 Kobe Bryant RC #30 BGS 8.5 LAKERS HOF",,,"https://www.ebay.com/itm/234065028211",,,"6 watchers",,,,,
,,,,,"Overland Park, Kansas, United States","225238868190",,"1999.99","US $1,999.99","kucardcollector",,"","2004-05 WAYNE GRETZKY UD LEGENDARY SIGNATURES AUTO OILERS PSA 10/10 POP 1",,"Does Not Apply","https://www.ebay.com/itm/225238868190",,,"Ships from United States",,,,,
,,,,,"Taipei, Taiwan","334408448625",,"1999","US $1,999.00","ape_2006_go",,"","(2) 2015-16 Panini Prizm Devin Booker KEY RC #308 PSA 10 Lots SUNS Champion !!",,,"https://www.ebay.com/itm/334408448625",,,,,,,,
,,,,,"Taipei, Taiwan","334408450506",,"1999","US $1,999.00","ape_2006_go",,"","2016 Panini Select Ben Simmons Courtside SP RC Silver Prizm #251 PSA 10 NETS",,,"https://www.ebay.com/itm/334408450506",,,,,,,,
,,,,,"Quezon City, Philippines","185543220336",,"1999","US $1,999.00","actais",,"","2019-20 Panini Flawless Bill Russell Legendary Scripts Ruby /15 Auto HOF Rare","Sports Trading Card",,"https://www.ebay.com/itm/185543220336",,,"6 watchers",,,,,
,,,,,"Taipei, Taiwan","334083047560",,"1999","US $1,999.00","ape_2006_go",,"","2013-14 Panini Prizm Giannis Antetokounmpo KEY RC #290 BGS 9.5 BUCKS Champion",,,"https://www.ebay.com/itm/334083047560",,,,,,,,
,,,,,"Covington, Pennsylvania, United States","144606287409",,"1995","US $1,995.00","docsdiscountdealz",,"","1996 UD3 Kobe Bryant Rookie PSA 10 Gem Mint RC #43 LA Lakers","Sports Trading Card",,"https://www.ebay.com/itm/144606287409",,,"Ships from United States","8 watchers",,,,
,,,,,"Phoenix, Arizona, United States","295326294280",,"1995","US $1,995.00","efea-top-shelf-collectibles",,"","Tom Brady ""Spellbound"" Collection w/2005 Zenith Prime Jerseys 14/25 BGS 8 pop. 1","Sports Trading Card",,"https://www.ebay.com/itm/295326294280",,,"Ships from United States",,,,,
,,,,,"Hawthorne, California, United States","334149998697",,"2000","US $2,000.00","pbnutz",,"","1996 Topps 138 Kobe Bryant PSA 10 RC ABSOLUTELY FLAWLESS, A TRUE GEM MINT BEAUTY","Sports Trading Card",,"https://www.ebay.com/itm/334149998697",,,"Ships from United States",,,,,
