"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3","whyToBuy/4","whyToBuy/5"
,,,,,"Franklin, Wisconsin, United States","185561250691",,"3000","US $3,000.00","matt_d670",,"","2005 Press Pass Aaron Rodgers POP 5 ROOKIE AUTO PSA 10 On-Card Autograph RC","Sports Trading Card",,"https://www.ebay.com/itm/185561250691",,,"Ships from United States",,,,,
,,,,,"West Babylon, New York, United States","134309917024",,"2950","US $2,950.00","dabrakus411",,"","1935 GOUDEY 4 in 1 RUTH PSA 1  GREAT EYE APPEAL STUNNING COLOR UNDERGRADED!!!","Sports Trading Card",,"https://www.ebay.com/itm/134309917024",,,"Ships from United States","5 watchers",,,,
,,,,,"Valparaiso, Indiana, United States","224482444272",,"3000","US $3,000.00","tammiemk0",,"","Derrick Rose flawless dual patches emerald GAME USED Jersey Card /5 BGS 9.5 Gem!","Sports Trading Card",,"https://www.ebay.com/itm/224482444272",,,"Ships from United States","33 watchers",,,,
,,,,,"Santa Ana, California, United States","185151660788",,"3000","US $3,000.00","vavas101",,"","2012/13 PRIZM BASKETBALL DAMIAN LILLARD ROOKIE 1ST PRIZM, GRADED 9 WITH A 10 SUB","Sports Trading Card",,"https://www.ebay.com/itm/185151660788",,,"Ships from United States",,,,,
,,,,,"New Rochelle, New York, United States","353993532234",,"3000","US $3,000.00","914.cards",,"","2017 Bowman Chrome Prospects Ronald Acuna Blue Refractor /150 #BCP127 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/353993532234",,,"Ships from United States",,,,,
,,,,,"Berlin, New Hampshire, United States","125553271796",,"3000","US $3,000.00","kissarmy-2007",,"","2001 Topps Chrome Traded Albery Pujols BGS 9.5 Quad x Two",,,"https://www.ebay.com/itm/125553271796",,,"Returns accepted","Ships from United States",,,,
,,,,,"Taipei, Taiwan","115633382523",,"3000","US $3,000.00","great-goods-auction",,"","2015 PANINI SELECT 1ST YEAR TIE DYE PRIZMS BASE & VARIAT WAYNE ROONEY/30 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/115633382523",,,,,,,,
,,,,,"Buffalo, New York, United States","295152963644",,"3000","US $3,000.00","jjreddolb",,"","2016 Derrick Henry National Treasures Rookie Auto RPA Mint 9 Logo","Sports Trading Card",,"https://www.ebay.com/itm/295152963644",,,"Ships from United States","5 watchers",,,,
,,,,,"Scarborough, Ontario, Canada","125145989877",,"2999.99","US $2,999.99","morra86",,"","2021 PANINI PRIZM UFC CHAMPION SIGNATURES ISRAEL ADESANYA RED AUTO /49 SGC 10","Sports Trading Card","Does not apply","https://www.ebay.com/itm/125145989877",,,,,,,,
,,,,,"Clinton Township, Michigan, United States","275498763697",,"2999.99","US $2,999.99","steva_zoran",,"","2003-04 Topps Chrome 113 Carmelo Anthony Black Refractor RC BGS All 9.5 W/10 500","Sports Trading Card",,"https://www.ebay.com/itm/275498763697",,,,,,,,
,,,,,"Winter Garden, Florida, United States","134086392439",,"2999.99","US $2,999.99","pop2_cards",,"","Ken Waldichuk 2020 Bowman Chrome Sapphire Purple Auto /10 Pop 1","Sports Trading Card",,"https://www.ebay.com/itm/134086392439",,,"Ships from United States",,,,,
,,,,,"Nashville, Tennessee, United States","354107454015",,"2999.99","US $2,999.99","brandon.j.shull",,"","2021 Panini Origins Trey Lance Gold Rookie On Card Auto /5 HGA 9.0 Mint!","Sports Trading Card",,"https://www.ebay.com/itm/354107454015",,,"Ships from United States",,,,,
,,,,,"Traverse City, Michigan, United States","353913052139",,"2999.99","US $2,999.99","sportscardz1532",,"","1934 Goudey #62, Hank Greenberg Rookie Card, PSA 3, VG, HOF Detroit Tigers","Sports Trading Card",,"https://www.ebay.com/itm/353913052139",,,"Ships from United States",,,,,
,,,,,"Corpus Christi, Texas, United States","115296532832",,"2999.99","US $2,999.99","cardmarketempire1",,"","2009 Tom Brady BGS 9 Topps Black Parallel #13/54 *NICE* POP2 Invest NOW RARE","Sports Trading Card","Does not apply","https://www.ebay.com/itm/115296532832",,,"Returns accepted","Ships from United States","5 watchers",,,
,,,,,"Hollywood, Florida, United States","325454335187",,"3000","US $3,000.00","bestsportscardsandcollectables",,"","Kobe Bryant 2008 Topps Chrome with LeBron James Guarding PSA 10 Gem Mt","Sports Trading Card",,"https://www.ebay.com/itm/325454335187",,,"Returns accepted","Ships from United States",,,,
,,,,,"Beijing, China","354066178150",,"2999.99","US $2,999.99","willsmith48",,"","Luka Doncic 2018-19 Panini Prizm Rookie Sensational Auto BGS9.5 AU10 GEM MT RARE","Sports Trading Card","Does not apply","https://www.ebay.com/itm/354066178150",,,"11 watchers",,,,,
,,,,,"Haymarket, Virginia, United States","184715471013",,"2999.99","US $2,999.99","acutronix1",,"","2003-04 LEBRON JAMES UD CITY HEIGHTS ROOKIE BGS 10  - 💎 Pristine 10 💎 📈💰","Sports Trading Card",,"https://www.ebay.com/itm/184715471013",,,"Ships from United States","5 watchers",,,,
,,,,,"Henderson, Nevada, United States","265649574304",,"2999.99","US $2,999.99","hdavegas",,"","2017-18 Panini Mosaic Prizm #26 Jayson Tatum RC /99 BGS 9.5 w/ 10 AUTO Quad 9.5","Sports Trading Card",,"https://www.ebay.com/itm/265649574304",,,"Ships from United States","13 watchers",,,,
,,,,,"Watertown, Massachusetts, United States","144514607635",,"2999.99","US $2,999.99","sportschampioncards",,"","TOM BRADY 2014 PANINI PRIZM #36 LIGHT BLUE PRIZM 37/99 PSA10 GEM MINT LOW POP","Sports Trading Card",,"https://www.ebay.com/itm/144514607635",,,"Ships from United States","6 watchers",,,,
,,,,,"Corpus Christi, Texas, United States","115051713154",,"2999.99","US $2,999.99","cardmarketempire1",,"","2020-21 Patrick Williams PSA 9 Panini Select Gold Prizm Rookie Rc #64 *NICE*","Sports Trading Card","Does not apply","https://www.ebay.com/itm/115051713154",,,"Returns accepted","Ships from United States",,,,
,,,,,"Watertown, Massachusetts, United States","144568990594",,"2999.99","US $2,999.99","sportschampioncards",,"","ELI MANNING 2019 PANINI PRIZM GOLD VINYL PRIZM #2/5 GIANTS PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/144568990594",,,"Ships from United States","14 watchers",,,,
,,,,,"Watertown, Massachusetts, United States","363741477905",,"2999.99","US $2,999.99","sportschampioncards",,"","PATRICK MAHOMES 2017 PANINI PHOENIX #104 ORANGE ROOKIE RC 18/99 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/363741477905",,,"Ships from United States","7 watchers",,,,
,,,,,"Watertown, Massachusetts, United States","144568996196",,"2999.99","US $2,999.99","sportschampioncards",,"","JONATHAN ABRAM 2019 PANINI PRIZM GOLD VINYL PRIZM AUTO RC #1/5 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/144568996196",,,"Ships from United States",,,,,
,,,,,"Buffalo Grove, Illinois, United States","284231531899",,"2999.99","US $2,999.99","e3sports",,"","1981 MSA Holsum Discs - Joe MONTANA - PSA 10+++ RC HOF 49ers (not Topps)","Sports Trading Card",,"https://www.ebay.com/itm/284231531899",,,"Returns accepted","Ships from United States",,,,
,,,,,"Passaic, New Jersey, United States","364027699952",,"2999.99","US $2,999.99","",,"PROBSTEIN123 is actively accepting CONSIGNMENTS !!","Giannis Antetokounmpo Signed 2014 Leaf Pack Snyder Promo #15 AUTO COA BGS BAS",,,"https://www.ebay.com/itm/364027699952",,,"Ships from United States",,,,,
,,,,,"Flemington, New Jersey, United States","203413636847",,"2999.99","US $2,999.99","nc-vintage",,"","1980 Topps Basketball Larry Bird Magic Johnson RC Erving SGC 7.5 NM+ *Centered*","Sports Trading Card",,"https://www.ebay.com/itm/203413636847",,,"Ships from United States","12 watchers",,,,
,,,,,"Wan Chai, Hong Kong","134343641717",,"2999.99","US $2,999.99","reject_him",,"","Darius Garland RC 2019-20 Panini Mosaic Rookie Purple Snakeskin 23/24 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/134343641717",,,"Returns accepted",,,,,
,,,,,"Milwaukee, Wisconsin, United States","185446189238",,"2999.99","US $2,999.99","lm0711",,"","2017  DONRUSS OPTIC /50 RC FAST BREAK BLUE JAYSON TATUM PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/185446189238",,,"Ships from United States",,,,,
,,,,,"Beijing, China","185518270481",,"2999.99","US $2,999.99","willsmith48",,"","Devin Booker 16-17 Panini Studio From Downtown #14 BGS10 PRISTINE RARE SSP","Sports Trading Card","Does not apply","https://www.ebay.com/itm/185518270481",,,"6","Watchers",,,,
,,,,,"Watertown, Massachusetts, United States","144268915857",,"2999.99","US $2,999.99","sportschampioncards",,"","DeANDRE AYTON 2018-19 PANINI MOSAIC GOLD PRIZM RC #9/10 PSA 10 GEM MINT POP 1","Sports Trading Card",,"https://www.ebay.com/itm/144268915857",,,"Ships from United States",,,,,
,,,,,"Fort Wayne, Indiana, United States","134348123867",,"2999.99","US $2,999.99","gradedstuff",,"","2018 Josh Allen Rookies & Stars Crusade Auto 6/25 PSA 10 Gem Mint RC Bills",,,"https://www.ebay.com/itm/134348123867",,,"Ships from United States","6 watchers",,,,
,,,,,"Ontario, Canada","314136410478",,"3000","US $3,000.00","bmt_88",,"","**RARE** 1958-1959 Heinerle PELE ROOKIE RC PSA 2 GOOD","Sports Trading Card",,"https://www.ebay.com/itm/314136410478",,,,,,,,
,,,,,"Wan Chai, Hong Kong","144586822966",,"2999.99","US $2,999.99","reject_him",,"","Lewis Hamilton 2021 Topps Chrome Formula 1 #141 Red Raywave Refractor 3/5 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/144586822966",,,"Returns accepted",,,,,
,,,,,"Ontario, Canada","314136408467",,"3000","US $3,000.00","bmt_88",,"","**RARE** 1958-1959 Heinerle PELE ROOKIE RC PSA 2 GOOD","Sports Trading Card",,"https://www.ebay.com/itm/314136408467",,,,,,,,
,,,,,"Vancouver, Canada","275450999962",,"3000","US $3,000.00","mojograde",,"","Tim Stutzle 2020-21 Skybox Fleer Metal Gems PMG Green Emerald /10 Rookie RC Auto",,,"https://www.ebay.com/itm/275450999962",,,,,,,,
,,,,,"Buffalo Grove, Illinois, United States","283823072936",,"2999.99","US $2,999.99","e3sports",,"","1981 Topps #316 Dan HAMPTON - PSA 10+++ RC HOF Bears",,,"https://www.ebay.com/itm/283823072936",,,"Returns accepted","Ships from United States","11 watchers",,,
,,,,,"Wan Chai, Hong Kong","134082282816",,"2999.99","US $2,999.99","reject_him",,"","Cam Reddish RC 2019-20 Panini Prizm Rookie Mojo 11/25 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/134082282816",,,"Returns accepted","10 watchers",,,,
,,,,,"Corpus Christi, Texas, United States","115486474217",,"2999.99","US $2,999.99","cardmarketempire1",,"","2021 Trevor Lawrence PSA 10 Panini Certified Patch Auto Rookie Rc #019/149 POP2","Sports Trading Card","Does not apply","https://www.ebay.com/itm/115486474217",,,"Returns accepted","Ships from United States",,,,
,,,,,"Chicago, Illinois, United States","265594347002",,"2999.99","US $2,999.99","burritopoker",,"","2012 TOPPS CHROME Russell Wilson #40 Refractor Auto Seahawks /178 Rookie BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/265594347002",,,"Ships from United States","5 watchers",,,,
,,,,,"Lake Elsinore, California, United States","303659701983",,"2999.99","US $2,999.99","americasfirstchoice",,"","Chris Bosh RC 2003-2004 Topps Chrome REFRACTOR Rookie BCCG10!Raptors F RC GOAT","Sports Trading Card",,"https://www.ebay.com/itm/303659701983",,,"Ships from United States",,,,,
,,,,,"Gainesville, Georgia, United States","125624052039",,"2999.99","US $2,999.99","cardscomicsandothercoolcollectibles",,"","1957 Topps JOHNNY UNITAS PSA 8 (OC) NM-MT #138  HOF ROOKIE Football Card","Sports Trading Card",,"https://www.ebay.com/itm/125624052039",,,"Ships from United States",,,,,
,,,,,"San Bruno, California, United States","185393722201",,"2999.99","US $2,999.99","aznhit_man",,"","🔥2020 Justin Herbert Mosaic Rookie Script GOLD Auto PSA 9/10 #RS4 MVP? SB?🏈","Sports Trading Card",,"https://www.ebay.com/itm/185393722201",,,"Ships from United States","8 watchers",,,,
,,,,,"West Des Moines, Iowa, United States","313690665300",,"2999.99","US $2,999.99","cardcollectorz1983",,"","18/19 Panini Select Luka Doncic RC /99 Silver Prizm Phenomenon BGS 9.5 w/4 9.5s!","Sports Trading Card",,"https://www.ebay.com/itm/313690665300",,,"Ships from United States","14 watchers",,,,
,,,,,"Dearborn, Michigan, United States","124505243188",,"2999.99","US $2,999.99","getmoney2132",,"","2019-20 Donruss Optic Signature Series Zion Williamson RC Auto SSP Psa 10 Pop 2","Sports Trading Card","Does not apply","https://www.ebay.com/itm/124505243188",,,"Ships from United States","10 watchers",,,,
,,,,,"Hampton Falls, New Hampshire, United States","254892266117",,"2999.99","US $2,999.99","maitaibri",,"","1979 Topps Wayne Gretzky Rookie Card RC #18 PSA Ex-MT 6 Excellent to Mint Recent","Sports Trading Card",,"https://www.ebay.com/itm/254892266117",,,"5","Watchers",,,,
,,,,,"Watertown, Massachusetts, United States","144673342476",,"2999.99","US $2,999.99","sportschampioncards",,"","MICHAEL JORDAN 1995-96 TOPPS #277 POWER BOOSTERS BULLS PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/144673342476",,,"Ships from United States","13 watchers",,,,
,,,,,"Hong Kong, Hong Kong","314217703206",,"2999.99","US $2,999.99","happy1of1hub",,"","2021-22 Donruss Ayo Dosunmu Rated Rookie Gold Laser Auto 4/10 PSA 10 RC Bulls","Sports Trading Card",,"https://www.ebay.com/itm/314217703206",,,,,,,,
,,,,,"Beijjng, China","234582588117",,"2999.99","US $2,999.99","liuzen612",,"","Panini Prizm World Cup Soccer 2018 SON HEUNGMIN Green Ice /25 KOREA ROOKIE BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/234582588117",,,"8 watchers",,,,,
,,,,,"Woodland Hills, California, United States","224527247279",,"2999.99","US $2,999.99","crazymj24",,"","Devin Booker Panini Prizm Blue RC Rookie #104/199 308 2015/16 Suns BGS 9.5 GMINT","Sports Trading Card",,"https://www.ebay.com/itm/224527247279",,,"Returns accepted","Ships from United States",,,,
,,,,,"San Antonio, Texas, United States","155301236209",,"2999.99","US $2,999.99","houstolet0",,"","2009 STEPHEN CURRY ROOKIE RC /249 GEM MINT PSA 10  GS WARRIORS 🔥🔥🔥 POP 2","Sports Trading Card",,"https://www.ebay.com/itm/155301236209",,,"Ships from United States","5 watchers",,,,
,,,,,"San Jose, California, United States","224572527538",,"3000","US $3,000.00","sold2meon3",,"","DEREK CARR 2014 TOPPS CHROME 1985 PULSAR REFRACTOR ROOKIE /50 BGS 10 POP 2","Sports Trading Card",,"https://www.ebay.com/itm/224572527538",,,"Ships from United States",,,,,
,,,,,"San Francisco, California, United States","115546306184",,"2999.99","US $2,999.99","third_mind",,"","2004 Topps Gold Yadier Molina ~ PSA 10 ~ Gem Mint Ltd Ed #d/2004 #324 MT RC","Sports Trading Card",,"https://www.ebay.com/itm/115546306184",,,"Ships from United States",,,,,
,,,,,"Memphis, Tennessee, United States","185118649490",,"2999.69","US $2,999.69","aznhit_man",,"","🔥2018 Donruss Optic Rated Rookie Luka Doncic On Card Auto PSA 8 & 10 Pop 5🏀","Sports Trading Card",,"https://www.ebay.com/itm/185118649490",,,"Ships from United States","30 watchers",,,,
,,,,,"San Jose, California, United States","224997030945",,"3000","US $3,000.00","sold2meon3",,"","JULIO RODRIGUEZ 2019 BOWMAN STERLING SPECKLE REFRACTOR /99 SGC 9.5 /10 AUTO",,"Does not apply","https://www.ebay.com/itm/224997030945",,,"Ships from United States","9 watchers",,,,
,,,,,"Pittsburgh, Pennsylvania, United States","255226613307",,"2999","US $2,999.00","winelighter",,"","#1/1 2009 Tom Brady Platinum Black Prizm BGS Topps Triple Threads Jersey Patch","Sports Trading Card",,"https://www.ebay.com/itm/255226613307",,,"Ships from United States","7 watchers",,,,
,,,,,"Saint Albans, West Virginia, United States","115565531543",,"2999","US $2,999.00","iamwebb223wvu",,"","2021 Trevor Lawrence Optic White Sparkle PSA 9!! POP 1!! NONE HIGHER!!!","Sports Trading Card",,"https://www.ebay.com/itm/115565531543",,,"Ships from United States",,,,,
,,,,,"Marietta, Georgia, United States","325145523300",,"2999","US $2,999.00","moonzltdrm82",,"","SCARCE 1982 BBM Sha JAPAN USA Wrestlers  ANDRE THE GIANT Wrestling Card PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/325145523300",,,"Ships from United States",,,,,
,,,,,"San Jose, California, United States","224631807471",,"3000","US $3,000.00","sold2meon3",,"","ELOY JIMENEZ 2014 BOWMAN CHROME DRAFT SILVER WAVE REFRACTOR /25 PSA 10 POP 2 GEM","Sports Trading Card",,"https://www.ebay.com/itm/224631807471",,,"Ships from United States",,,,,
,,,,,"Hamilton, Ohio, United States","294987549772",,"2999","US $2,999.00","mamah96",,"","2018 Panini Certified Luka Doncic Rookie Auto PSA 9 Mint RC Certified Potential","Sports Trading Card",,"https://www.ebay.com/itm/294987549772",,,"Ships from United States","7 watchers",,,,
,,,,,"Kalamazoo, Michigan, United States","294065955526",,"2999","US $2,999.00","lions-win-the-superbowl-2004",,"","2012 Topps Chrome Bryce Harper Black Refractor SP 33/100 Rookie RC BGS 9.5","Sports Trading Card","Does not apply","https://www.ebay.com/itm/294065955526",,,"Ships from United States","23 watchers",,,,
,,,,,"default, Hong Kong","184708403488",,"2999","US $2,999.00","coolerman2017",,"","Jayson Tatum 2017-18 Panini Prizm Green Prizm Rookie RC #16 PSA 9","Sports Trading Card","Does not apply","https://www.ebay.com/itm/184708403488",,,,,,,,
,,,,,"Hong Kong, HK, Hong Kong","364062111401",,"2999","US $2,999.00","edm721",,"","2021-22 Topps UCL Gold Flags of Foundation Red Kylian Mbappe 2/5 PSA 7 France 🔥",,,"https://www.ebay.com/itm/364062111401",,,,,,,,
,,,,,"Flushing, New York, United States","203883068635",,"2999","US $2,999.00","mungmung-2012",,"","2003-04 Lebron James Bowman Chrome R.& S. RC Rookie #123 BGS 9.5 Lakers","Sports Trading Card",,"https://www.ebay.com/itm/203883068635",,,"Ships from United States",,,,,
,,,,,"Hong Kong, HK, Hong Kong","364062113887",,"2999","US $2,999.00","edm721",,"","2018 Donruss Optic Red Velocity France Kylian Mbappe 15/50 RC Gem Mint PSA 10 🔥",,,"https://www.ebay.com/itm/364062113887",,,,,,,,
,,,,,"Hong Kong, HK, Hong Kong","364062114657",,"2999","US $2,999.00","edm721",,"","ERLING HAALAND Topps Finest UEFA Champions League Blue Refractor 75/150 BGS9MINT",,,"https://www.ebay.com/itm/364062114657",,,,,,,,
,,,,,"Hong Kong, HK, Hong Kong","363934938461",,"2999","US $2,999.00","edm721",,"","2018 Immaculate Soccer Weston McKennie RC ROOKIE GOLD AUTO 7/10 BGS 8.5 AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/363934938461",,,,,,,,
