"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3"
,,,,,"Los Banos, California, United States","185531407104",,"1000","US $1,000.00","sloweproducts",,"","James Wiseman RPA National Treasures 21/99 PSA/ DNA Certified Gem Mt 10","Sports Trading Card",,"https://www.ebay.com/itm/185531407104",,,"Ships from United States",,,
,,,,,"La Crescenta, California, United States","325183222204",,"1000","US $1,000.00","cv_sports_cards",,"","2012-13 Panini Marquee - Rookie Signatures #20 Kawhi Leonard Auto PSA 9 MINT RC","Sports Trading Card",,"https://www.ebay.com/itm/325183222204",,,,,,
,,,,,"Waupun, Wisconsin, United States","234370370630",,"1000","US $1,000.00","footpsacards",,"","2005 Favre PSA 10 Bazooka BLUE Brett Favre Green Bay Packers POP 1",,,"https://www.ebay.com/itm/234370370630",,,"Ships from United States",,,
,,,,,"Seymour, Connecticut, United States","385286090346",,"1000","US $1,000.00","westerncowboy1949",,"","2005 Press Pass Numbers Aaron Rodgers Packers #BN25 Rookie BGS 9.5 #0007130630","Sports Trading Card",,"https://www.ebay.com/itm/385286090346",,,"Returns accepted","Ships from United States",,
,,,,,"Fallston, Maryland, United States","275573159347",,"1000","US $1,000.00","cj.mingo.on.ig",,"","2018 Encased Rookie Notable Signatures BAKER MAYFIELD RC Auto BGS 9.5/10 #3/3",,,"https://www.ebay.com/itm/275573159347",,,"Ships from United States",,,
,,,,,"La Crescenta, California, United States","325183203600",,"1000","US $1,000.00","cv_sports_cards",,"","2011-12 Panini Gold Standard - Golden Futures Auto #KL Kawhi Leonard PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/325183203600",,,"Returns accepted","Ships from United States",,
,,,,,"Revere, Massachusetts, United States","115627396183",,"1000","US $1,000.00","mprez9-sports-soccer-cardshop",,"","Charles De Ketelaere Topps Deco Prodigy RC Autograph /25 SGC GEM Mint 10 Auto",,,"https://www.ebay.com/itm/115627396183",,,"Returns accepted","Ships from United States",,
,,,,,"Waupun, Wisconsin, United States","234619216404",,"1000","US $1,000.00","footpsacards",,"","1996 Brett Favre PSA 10 GEM MINT, SP HOLOVIEW, #4, Green Bay Packers","Sports Trading Card",,"https://www.ebay.com/itm/234619216404",,,"Ships from United States",,,
,,,,,"Fishers, Indiana, United States","255820117058",,"999","US $999.00","jordan23james",,"","1999 Bowman's Best Ken Griffey Jr. Franchise Best MACH III PSA 10 #/500","Sports Trading Card",,"https://www.ebay.com/itm/255820117058",,,"Ships from United States",,,
,,,,,"Saint Louis, Missouri, United States","224641017528",,"1000","US $1,000.00","juggernaut823",,"","De’Aaron Fox 2017 Prizm Silver RC PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/224641017528",,,"Ships from United States",,,
,,,,,"Seymour, Connecticut, United States","325376426417",,"1000","US $1,000.00","westerncowboy1949",,"","1993 Upper Deck Shaquille O'Neal Magic #300 Rookie PSA 10 #25970707   (HOF 2016)","Sports Trading Card",,"https://www.ebay.com/itm/325376426417",,,"Returns accepted","Ships from United States",,
,,,,,"Los Banos, California, United States","185531403744",,"1000","US $1,000.00","sloweproducts",,"","James Wiseman National Treasures RPA 24/99 PSA/DNA Certified Gem Mt 10","Sports Trading Card",,"https://www.ebay.com/itm/185531403744",,,"Ships from United States",,,
,,,,,"Delray Beach, Florida, United States","354442798995",,"1000","US $1,000.00","klaywestcards",,"","2021 Flawless Rookie Jaylen Waddle Ruby Gem On-Card Auto /20 Rc  SGC 10 Dolphins","Sports Trading Card",,"https://www.ebay.com/itm/354442798995",,,"Ships from United States",,,
,,,,,"Seymour, Connecticut, United States","325376435685",,"1000","US $1,000.00","westerncowboy1949",,"","1994 Hoops Promo Sheet Jason Kidd Mavericks #NNO Rookie ISA 10 #52758959","Sports Trading Card",,"https://www.ebay.com/itm/325376435685",,,"Returns accepted","Ships from United States",,
,,,,,"Fountain Valley, California, United States","403932925360",,"1000","US $1,000.00","whyouknow",,"","2019 Topps Chrome Pink Refractor Shohei Ohtani #1 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/403932925360",,,"Ships from United States",,,
,,,,,"Seymour, Connecticut, United States","385162176457",,"1000","US $1,000.00","westerncowboy1949",,"","1994 Collector's Choice Jason Kidd Mavericks #408 Rookie ISA 10 #52759366","Sports Trading Card",,"https://www.ebay.com/itm/385162176457",,,"Returns accepted","Ships from United States",,
,,,,,"Richmond, Kentucky, United States","265824540667",,"1000","US $1,000.00","att10",,"","EMMITT SMITH 2020 Mosaic #64 Gold Wave Prizm 8/17 SGC 10 Cowboys","Sports Trading Card",,"https://www.ebay.com/itm/265824540667",,,"Returns accepted","Ships from United States",,
,,,,,"Plano, Texas, United States","165670267067",,"999","US $999.00","cowboy0060",,"","2017 Topps Chrome Aaron Judge Catching Pink Refractor Gem Mint PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/165670267067",,,"Ships from United States",,,
,,,,,"Delray Beach, Florida, United States","354442799030",,"1000","US $1,000.00","klaywestcards",,"","2020 Topps Transcendent Juan Marichal 1954 Auto 1/1 SUPERFRACTOR AUTOGRAPH PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/354442799030",,,"Ships from United States",,,
,,,,,"Honey Brook, Pennsylvania, United States","294712824565",,"999","US $999.00","craigerocksngemz",,"","Shaquille O'Neal 1992 Fleer Signed RC PSA AUTHENTIC SILVER AUTO GEM MINT 10","Sports Trading Card",,"https://www.ebay.com/itm/294712824565",,,"Ships from United States",,,
,,,,,"Waupun, Wisconsin, United States","234583290449",,"1000","US $1,000.00","footpsacards",,"","1997 Brett Favre PSA 10 GEM MINT, Collector's Edge MASTERS Super Bowl XXXI Gold","Sports Trading Card",,"https://www.ebay.com/itm/234583290449",,,"Ships from United States",,,
,,,,,"Waupun, Wisconsin, United States","234586098757",,"1000","US $1,000.00","footpsacards",,"","1997 Brett Favre PSA 10 GEM MINT, Fleer Goudey CHECKLIST, POP  1, Packers","Sports Trading Card",,"https://www.ebay.com/itm/234586098757",,,"Ships from United States",,,
,,,,,"New York, New York, United States","194352752501",,"995","US $995.00","zenbaseball",,"1 of 1, Highest Graded. Limited-Edition Serial #15/50","2017 EPOCH HOKKAIDO HOLOSPECTRA SHOHEI OHTANI—1 YEAR PRIOR TO 2018 BOWMAN—PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/194352752501",,,"Ships from United States",,,
,,,,,"West Palm Beach, Florida, United States","195408394918",,"1000","US $1,000.00","worldchampionsportscards",,"","2021 panini immaculate Julio Rodriguez Signatures Gold Auto /25 SGC 9.5 / 10 CP",,,"https://www.ebay.com/itm/195408394918",,,"Ships from United States",,,
,,,,,"Buffalo, New York, United States","154821748786",,"995","US $995.00","sportsnut-2010",,"","🔥 Jasson Dominguez Rookie AUTO 🔥 PSA 9 - The Martian signs with Yankees","Sports Trading Card",,"https://www.ebay.com/itm/154821748786",,,"Ships from United States",,,
,,,,,"Bellevue, Nebraska, United States","274982371444",,"1000","US $1,000.00","jfloscollection",,"","2020 Bowman Chrome Mega JASSON DOMINGUEZ Auto 1st PSA 10 GEM Yankees","Sports Trading Card",,"https://www.ebay.com/itm/274982371444",,,"Ships from United States",,,
,,,,,"Miami, Florida, United States","125508424121",,"995","US $995.00","cespe-arman",,"","Georges St-Pierre 2021 Panini Select  Gold Prizm /10 PSA 9 Mint. 1 ST EDITION !!","Sports Trading Card",,"https://www.ebay.com/itm/125508424121",,,,,,
,,,,,"Waupun, Wisconsin, United States","234586104761",,"1000","US $1,000.00","footpsacards",,"","1997 Brett Favre PSA 10 GEM MINT, Leaf HARDWEAR, #2, Green Bay Packers","Sports Trading Card",,"https://www.ebay.com/itm/234586104761",,,"Ships from United States",,,
,,,,,"Rochester, New York, United States","204178902375",,"1000","US $1,000.00","scampscards",,"","2003 Topps Lebron James Rookie Card RC #221 BGS 9.5 (9, 9.5, 9.5, 9.5) Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/204178902375",,,"Ships from United States","7 watchers",,
,,,,,"Plano, Texas, United States","165670256173",,"999","US $999.00","cowboy0060",,"","2017 Topps Chrome Aaron Judge Catching Prism Refractor Gem Mint PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/165670256173",,,"Ships from United States",,,
,,,,,"Waupun, Wisconsin, United States","234620306371",,"1000","US $1,000.00","footpsacards",,"","1995 Brett Favre PSA 10, GEM MINT, Finest REFRACTOR, #56, POP 2, Packers","Sports Trading Card",,"https://www.ebay.com/itm/234620306371",,,"Ships from United States",,,
,,,,,"West Paducah, Kentucky, United States","195462466606",,"1000","US $1,000.00","hometownsportscards",,"","2020 NBA Illusions Tyrese Maxey Rookie Signs Auto #RSTYM 15/15 POP 1 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/195462466606",,,"Ships from United States",,,
,,,,,"Minneapolis, Minnesota, United States","255672572762",,"1000","US $1,000.00","kouc2006",,"","2018 Panini Diamond Kings Black White Artist Proof SHOHEI OHTANI RC /25 PSA 10","Sports Trading Card","Does not apply","https://www.ebay.com/itm/255672572762",,,"Ships from United States",,,
,,,,,"Seymour, Connecticut, United States","325376437688",,"1000","US $1,000.00","westerncowboy1949",,"","1994 Topps Jason Kidd Mavericks #371 Rookie SGC 98 (10) #1354215-027  (HOF 2018)","Sports Trading Card",,"https://www.ebay.com/itm/325376437688",,,"Returns accepted","Ships from United States",,
,,,,,"Tempe, Arizona, United States","125304035314",,"1000","US $1,000.00","lestravis",,"","2005 Upper Deck Ultimate Collection Signatures - Gold Earl Campbell 01/10 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/125304035314",,,"Ships from United States",,,
,,,,,"Pasadena, Maryland, United States","115182937980",,"1000","US $1,000.00","regalcreaturesports",,"","2018 Panini Phoenix Patrick Mahomes Yellow Refractor / Prizm /75 - 2nd Year MVP","Sports Trading Card",,"https://www.ebay.com/itm/115182937980",,,"Ships from United States",,,
,,,,,"Pittsburgh, Pennsylvania, United States","314222757705",,"1000","US $1,000.00","r.c.means",,"","1957 TOPPS #119 BART STARR GREEN BAY PACKERS ROOKIE CARD SGC 4 VG/EX",,,"https://www.ebay.com/itm/314222757705",,,"Returns accepted","Ships from United States","15 watchers",
,,,,,"Niagara Falls, New York, United States","155115453668",,"999","US $999.00","clambert1",,"","2017 PANINI CONTENDERS DP MITCH TRUBISKY AUTO PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/155115453668",,,"Ships from United States",,,
,,,,,"Brookfield, Illinois, United States","225247653530",,"1000","US $1,000.00","josant4503",,"","2018 Panini Certified #180 Omari Spellman #'d 2/5 Green PSA 10 💎 GEM MINT POP 1","Sports Trading Card",,"https://www.ebay.com/itm/225247653530",,,"Returns accepted","Ships from United States",,
,,,,,"Tempe, Arizona, United States","165478469785",,"1000","US $1,000.00","lestravis",,"","2018 Panini Flawless Patch Auto - Sapphire Leonard Fournette 1/5 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/165478469785",,,"Ships from United States",,,
,,,,,"Irvine, California, United States","255484357572",,"1000","US $1,000.00","ninjaboy819",,"","2018 Topps Update OZZIE ALBIES All-Star Auto Jumbo Patch /10 PSA 8",,,"https://www.ebay.com/itm/255484357572",,,"Ships from United States",,,
,,,,,"Carlisle, Pennsylvania, United States","354162807478",,"999.99","US $999.99","jordans-allday-everyday",,"","DEREK JETER 1992 FLEER PROCARDS BGS 9.5 GULF COAST YANKEES ROOKIE CARD #3797!","Sports Trading Card",,"https://www.ebay.com/itm/354162807478",,,,,,
,,,,,"Ponte Vedra Beach, Florida, United States","314032932126",,"1000","US $1,000.00","bfish0978",,"","2017- Panini Prizm Aaron Jones Rookie White Sparkle Prizm PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/314032932126",,,"Ships from United States",,,
,,,,,"Holmdel, New Jersey, United States","115562915239",,"995","US $995.00","fins732",,"","2016 Panini Prestige Jamal Murray NBA Passport Signatures /99 PSA 10 Rookie Auto","Sports Trading Card","Does not apply","https://www.ebay.com/itm/115562915239",,,"Returns accepted","Ships from United States",,
,,,,,"Scottsdale, Arizona, United States","125313266844",,"999","US $999.00","timelesstoysandbooks",,"","2014 Panini Prizm #9 Mike Trout Top of the Order Serial #63/99 ~LOW POP 8~  RARE","Sports Trading Card",,"https://www.ebay.com/itm/125313266844",,,"Ships from United States",,,
,,,,,"McKinney, TX, United States","364048527042",,"995","US $995.00","jettroofer75",,"","1950 Bowman #45 Otto Graham Rookie SGC 4 Cleveland Browns HOF","Sports Trading Card",,"https://www.ebay.com/itm/364048527042",,,"Ships from United States","10 watchers",,
,,,,,"Taylor, Michigan, United States","275458961548",,"999.99","US $999.99","rscouncil",,"","2018 Panini Phoenix Purple Josh Allen Rookie SGC 9.5  RC  /149 SP Bills","Sports Trading Card",,"https://www.ebay.com/itm/275458961548",,,"Ships from United States",,,
,,,,,"Rogersville, Missouri, United States","314186147706",,"999.99","US $999.99","square_deal_sports",,"","Molina / Wainwright - 2013 Topps Chrome - Camo Refractor - PSA 10 - POP 1 - #/15","Sports Trading Card",,"https://www.ebay.com/itm/314186147706",,,"Ships from United States",,,
,,,,,"Tampa, Florida, United States","185656839228",,"999.99","US $999.99","mojosportscardtraditions",,"","2001 DREW BREES Topps Stadium Club Lone Star Signatures Autograph Auto PSA 10 Rc","Sports Trading Card",,"https://www.ebay.com/itm/185656839228",,,"Returns accepted","Ships from United States",,
,,,,,"Cumming, Georgia, United States","223704427821",,"999.99","US $999.99","mostlyprospects",,"","2017 Bowman Chrome DREW ELLIS Red Refractor Autograph /5 BGS 9.5 10 Auto","Sports Trading Card",,"https://www.ebay.com/itm/223704427821",,,"Ships from United States",,,
,,,,,"Kent, Washington, United States","275537316135",,"999.99","US $999.99","jackieed12",,"","1984 All-Star Game Prog. insert Cal Ripken Jr-ben schofield psa 8 orioles pop 1","Sports Trading Card",,"https://www.ebay.com/itm/275537316135",,,"Ships from United States",,,
,,,,,"Fresh Meadows, New York, United States","224570898500",,"995","US $995.00","idkuwannabuyit",,"","1968 Topps Johnny Bench RC #247 - BVG 7 NM HOF Rookie","Sports Trading Card",,"https://www.ebay.com/itm/224570898500",,,"Ships from United States",,,
,,,,,"Tucson, Arizona, United States","224571144361",,"999.99","US $999.99","cabaseball41",,"","ELOY JIMENEZ RC 2019 Topps Chrome Update Auto /125 XFRACTOR PSA 10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/224571144361",,,"Ships from United States","7 watchers",,
,,,,,"Gallatin, Tennessee, United States","134230912681",,"1000","US $1,000.00","krijac_253",,"","1980 TOPPS RICKEY HENDERSON Rookie Card #482 BCCG GEM MINT 10","Sports Trading Card",,"https://www.ebay.com/itm/134230912681",,,"Ships from United States","11 watchers",,
,,,,,"Springville, Utah, United States","164697874015",,"999.99","US $999.99","toystodd",,"","2017 Chrome SKY BLUE REFRACTOR Padres FERNANDO TATIS RC Card /399 PSA 10 Pop 34",,"Does not apply","https://www.ebay.com/itm/164697874015",,,,,,
,,,,,"Maple Plain, Minnesota, United States","233093694696",,"999.99","US $999.99","vintagesnowmobiles",,"","1992 CLASSIC 4 SPORT #231 ROOKIE DEREK JETER PSA 10 YANKEES",,,"https://www.ebay.com/itm/233093694696",,,"Returns accepted","Ships from United States",,
,,,,,"Encino, California, United States","234548540976",,"995","US $995.00","cincycats2005",,"","2021 Panini Mosaic PSA 9 MINT  Ja'Marr Chase Rookie White /25 #307 Bengals POP 1","Sports Trading Card",,"https://www.ebay.com/itm/234548540976",,,"Ships from United States","6 watchers",,
,,,,,"Springville, Utah, United States","164958639712",,"999.99","US $999.99","toystodd",,"","2017 Bowman Chrome GREEN REFRACTOR ~ VLADIMIR GUERRERO RC Card /99 PSA 10 GEM","Sports Trading Card","Does not apply","https://www.ebay.com/itm/164958639712",,,"Ships from United States",,,
,,,,,"Monroe Township, New Jersey, United States","163945097031",,"999.99","US $999.99","uptownsports",,"","2018 TOPPS NOW JUSTIN VERLANDER CARD NUMBER OS11BW 1/1 GRADED MINT 9.5","Sports Trading Card",,"https://www.ebay.com/itm/163945097031",,,,,,
,,,,,"Springville, Utah, United States","164697878618",,"999.99","US $999.99","toystodd",,"","2018 Topps Chrome ORANGE REFRACTOR NatsVICTOR ROBLES RC Card /25 PSA 10 Pop 5","Sports Trading Card","Does not apply","https://www.ebay.com/itm/164697878618",,,"Returns accepted","Ships from United States",,
,,,,,"Ledyard, Connecticut, United States","324750999122",,"999","US $999.00","thebeststriker69",,"","2018 Panini Prizm World Cup PAULO DYBALA CAMO 13/20 PSA 9 ARGENTINA INVEST 📈💰","Sports Trading Card",,"https://www.ebay.com/itm/324750999122",,,"Ships from United States","6 watchers",,
,,,,,"Dearborn, Michigan, United States","294338297401",,"999.99","US $999.99","enigma1132",,"","1952 BLUE Dixie Lid Don Mueller New York Giants Blank Back Var SGC 7 NMT",,,"https://www.ebay.com/itm/294338297401",,,,,,
,,,,,"Springville, Utah, United States","164292463813",,"999.99","US $999.99","toystodd",,"","2018 National Convention REFRACTOR Card PATRICK MAHOMES /25 PSA 10 GEM MINT Pop4","Sports Trading Card","Does not apply","https://www.ebay.com/itm/164292463813",,,"Returns accepted","Ships from United States","5 watchers",
,,,,,"Springville, Utah, United States","164697894495",,"999.99","US $999.99","toystodd",,"","2004 Bowman Game Used Jersey LARRY FITZGERALD RC Card PSA 10 GEM MINT Low Pop 13",,"Does not apply","https://www.ebay.com/itm/164697894495",,,"Returns accepted","Ships from United States",,
