"available","availableText","brand","ean","endedDate","image","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2"
,,,,,,"Camp Hill, Pennsylvania, United States","155282714272",,"5999.95","US $5,999.95","iconsportscards",,"","HONUS WAGNER 1909 W.W. Smith ""The Mighty Honus"" Postcard SGC 1.5 FR PIRATES HOF",,,"https://www.ebay.com/itm/155282714272",,,"Ships from United States",,
,,,,,,"Carson, California, United States","203717390319",,"5999.95","US $5,999.95","lalieko",,"","2013-14 PANINI GOLD STANDARD SEASON #25 KOBE BRYANT #'d 37/50 BGS 9 MINT AUTO 10","Sports Trading Card","Does not apply","https://www.ebay.com/itm/203717390319",,,,,
,,,,,,"Jacksonville, Florida, United States","225172945427",,"5999.95","US $5,999.95","mycouch29",,"","2021-22 Prizm Cade Cunningham Orange /49 Rookie RC PSA 9 Mint #282 Pistons SSP","Sports Trading Card",,"https://www.ebay.com/itm/225172945427",,,"Returns accepted",,
,,,,,,"Hudson, Wisconsin, United States","274680373627",,"5999.99","US $5,999.99","ltrieb",,"","2011 Bowman Chrome Refractor MIKE TROUT Rookie RC Red Jersey #175 PSA 9 Mint","Sports Trading Card",,"https://www.ebay.com/itm/274680373627",,,"Returns accepted","Ships from United States","16 watchers"
,,,,,,"Lake Oswego, Oregon, United States","363663766013",,"5999.95","US $5,999.95","on_ig_gem10collection",,"","1998 Pinnacle Plus Artist's Proof GOLD Ken Griffey Jr. 100/100 PSA 9 MT (Pop 2)","Sports Trading Card",,"https://www.ebay.com/itm/363663766013",,,"Ships from United States","13 watchers",
,,,,,,"Seattle, Washington, United States","394044580111",,"5999.95","US $5,999.95","cardboardcloud",,"","1962 VENEZUELA TOPPS #18 MANAGERS' DREAM MANTLE MAYS PSA 4 ONLY 1 GRADED HIGHER","Sports Trading Card",,"https://www.ebay.com/itm/394044580111",,,"Ships from United States","5 watchers",
,,,,,,"Bakersfield, California, United States","233876176660",,"5999.95","US $5,999.95","bossco78",,"","2013 Topps Hank Aaron Autograph PERFECT On-Card Auto PSA 10 POP 1 eBay 1/1",,,"https://www.ebay.com/itm/233876176660",,,"Ships from United States","17 watchers",
,,,,,,"Garden Grove, California, United States","284332306969",,"5999.95","US $5,999.95","cardrushinc",,"","2017-18 Select Prizms Zebra prizm Donovan Mitchell Rookie rc BGS 9.5 gem mint","Sports Trading Card","Does not apply","https://www.ebay.com/itm/284332306969",,,"Ships from United States","10 watchers",
,,,,,,"Lake Oswego, Oregon, United States","363792395893",,"5999.95","US $5,999.95","on_ig_gem10collection",,"","1998 Topps Gold Label RED LABEL Ken Griffey Jr. /100 PSA 10 GEM MT (Pop 2)","Sports Trading Card",,"https://www.ebay.com/itm/363792395893",,,"Ships from United States","12 watchers",
,,,,,,"Berlin, Connecticut, United States","403447669771",,"5999.95","US $5,999.95","djlu-76",,"","2004 SP Authentic GU Fabrics #/10 BGS 9.5 Kobe/Jordan/Lebron/Howard W/ Slabmag","Sports Trading Card",,"https://www.ebay.com/itm/403447669771",,,"Ships from United States","11 watchers",
,,,,,,"Lake Oswego, Oregon, United States","363969842665",,"5999.95","US $5,999.95","on_ig_gem10collection",,"","1999 Upper Deck Wild! Level 2 Kobe Bryant /25 #W1 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/363969842665",,,"Ships from United States","6 watchers",
,,,,,,"Livermore, California, United States","185601970168",,"5999.95","US $5,999.95","sj_markie",,"","Pete Alonso RC AUTO 1/1 📈 2020 Topps Archive Signature Series 2019 Chrome PSA","Sports Trading Card",,"https://www.ebay.com/itm/185601970168",,,"Ships from United States",,
,,,,,,"Phoenix, Arizona, United States","314056276229",,"5999.95","US $5,999.95","spokeco",,"","2020 Luminance Joe Burrow Platinum Rookie Auto 1/1 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/314056276229",,,"Ships from United States","7 watchers",
,,,,,,"Big Bear City, California, United States","255226876629",,"5995","US $5,995.00","trilliumcreations",,"","2018 Shohei Ohtani Black Label Bgs 10 Pristine Rookie","Sports Trading Card",,"https://www.ebay.com/itm/255226876629",,,"Ships from United States",,
,,,,,,"Surrey, British Columbia, Canada","265637726332",,"5999.99","US $5,999.99","ctac1000",,"","Jaromir Jagr 2016-17 Precious Metal Gem GREEN Hockey Card #4/10 KSA Graded 8.5!!","Sports Trading Card",,"https://www.ebay.com/itm/265637726332",,,,,
,,,,,,"San Francisco, California, United States","165440407042",,"5999.98","US $5,999.98","yelliyu",,"","2018-19 LUKA DONCIC BLACK FRIDAY EDITION ROOKIE - CRACKED ICE - Rare 04 / 10 RC","Sports Trading Card",,"https://www.ebay.com/itm/165440407042",,,"Ships from United States","5 watchers",
,,,,,,"Anchorage, Alaska, United States","333808762229",,"5999.97","US $5,999.97","rare_nostalgia1",,"","1995 Ultra #8 Kerry Collins PSA 10 Pop 1 Of 1 Rookie Card First Rounders","Sports Trading Card",,"https://www.ebay.com/itm/333808762229",,,"Ships from United States","7 watchers",
,,,,,,"Lake Oswego, Oregon, United States","364010844099",,"5999.95","US $5,999.95","on_ig_gem10collection",,"","2017 Panini Contenders GOLD PRIZM LeBron James /10 BGS 9.5 True GEM MT+","Sports Trading Card",,"https://www.ebay.com/itm/364010844099",,,"Ships from United States","7 watchers",
,,,,,,"Plainfield, Connecticut, United States","403692233397",,"5999.12","US $5,999.12","sjwinnick",,"","2002 Topps Chrome Tom Brady Black Refractor #100 054/599 PSA 8 NM-MT 2483 RARE","Sports Trading Card",,"https://www.ebay.com/itm/403692233397",,,"Ships from United States","7 watchers",
,,,,,,"Arlington, Texas, United States","295154220791",,"5999","US $5,999.00","cheapestprice_store",,"","2005 Panini Super Barca Lionel Messi GEM MINT PSA 10 POP 7 ONLY!!!!","Sports Trading Card",,"https://www.ebay.com/itm/295154220791",,,"Ships from United States","7 watchers",
,,,,,,"Ventura, California, United States","233606748117",,"5999.95","US $5,999.95","legengarysports",,"","2016-17 PANINI PRIZM MOSAIC LEBRON JAMES CAMO GREEN PRIZM #D/25 BGS 10 PRISTINE",,,"https://www.ebay.com/itm/233606748117",,,"Ships from United States",,
,,,,,,"Phoenix, Arizona, United States","314180148576",,"5999.95","US $5,999.95","spokeco",,"","2020-21 Contenders Tyrese Haliburton Rookie Auto Blue Shimmer /20 PSA 10 Pop 2","Sports Trading Card",,"https://www.ebay.com/itm/314180148576",,,"Ships from United States","11 watchers",
,,,,,,"Lake Mills, Wisconsin, United States","224702400961",,"5999.95","US $5,999.95","profe920",,"","1939 Play Ball Ted Williams #92 PSA 1.5 FR New PSA Label Centered","Sports Trading Card",,"https://www.ebay.com/itm/224702400961",,,"Ships from United States","31 watchers",
,,,,,,"Upland, California, United States","304246080835",,"5995","US $5,995.00","lorrhalv-0",,"","2016 Bowman Chrome Corey Seager Jersey # 5/5 Red Refractor RC Dodgers BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/304246080835",,,"Ships from United States","6 watchers",
,,,,,,"Philadelphia, Pennsylvania, United States","333883765346",,"5999.9","US $5,999.90","hotnessfeet215",,"","2003-04 Topps Chrome #111 LeBron James Cavaliers RC Rookie Near Mint PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/333883765346",,,"Free shipping and returns","Ships from United States","13 watchers"
,,,,,,"Whittier, California, United States","295216239460",,"5995","US $5,995.00","greatwrighter",,"","Patrick Mahomes 1/1 Auto Triple Logo Patch BGS 9 10 2020 Panini Absolute TOTT","Sports Trading Card",,"https://www.ebay.com/itm/295216239460",,,"Returns accepted","Ships from United States","7 watchers"
,,,,,,"Arlington, Texas, United States","295154222220",,"5999","US $5,999.00","cheapestprice_store",,"","2006 Panini World Cup #47 Lionel Messi with Surface 10 BGS 9.5 Low POP Rare!!","Sports Trading Card",,"https://www.ebay.com/itm/295154222220",,,"Ships from United States",,
,,,,,,"Fort Walton Beach, Florida, United States","144326684526",,"5999.99","US $5,999.99","dobermanboy30",,"","2008 Topps Chrome Copper Refractor TOM BRADY 267/425 PSA 10 GEM MINT POP 8  RARE","Sports Trading Card",,"https://www.ebay.com/itm/144326684526",,,"Ships from United States",,
,,,,,,"Memphis, Tennessee, United States","185472280743",,"5899.99","US $5,899.99","aznhit_man",,"","🔥2009 Playoff Contenders STEPHEN CURRY BGS Auth Perfect 10 Auto 4 Ring HOF!🔥","Sports Trading Card",,"https://www.ebay.com/itm/185472280743",,,"Ships from United States","10 watchers",
,,,,,,"Thousand Oaks, California, United States","124079445881",,"5995","US $5,995.00","bassgoods",,"","Kobe Bryant 1996-1997 Rookie Card Rookie Beckett Graded 9 MINT TOPPS CHROME","Sports Trading Card",,"https://www.ebay.com/itm/124079445881",,,"Ships from United States","31 watchers",
,,,,,,"Bakersfield, California, United States","333910329868",,"5999.95","US $5,999.95","bossco78",,"","2018 Bowman Chrome Sam Hilliard RED Refractors Autograph PRISTINE 10 BGS Auto","Sports Trading Card",,"https://www.ebay.com/itm/333910329868",,,"Ships from United States",,
,,,,,,"Scotch Plains, New Jersey, United States","265775893468",,"5999.99","US $5,999.99","nrsportscards",,"","2021 Contenders Zach Wilson Rookie Roundup 1/1 On Card Auto RC PSA 9 / 10","Sports Trading Card",,"https://www.ebay.com/itm/265775893468",,,"Free shipping",,
,,,,,,"Painesville, Ohio, United States","174935085455",,"5999.98","US $5,999.98","luka4sale",,"","BAKER MAYFIELD 2017 SELECT PRIZM XRC RC AUTO /49 #321 BGS 9.5 POP8 NONE HIGHER","Sports Trading Card",,"https://www.ebay.com/itm/174935085455",,,"Ships from United States",,
,,,,,,"Lancaster, Pennsylvania, United States","264127262707",,"5999.99","US $5,999.99","kes935",,"","PSA 10 NICO HOERNER AUTO 2018 Bowman Chrome Draft RED WAVE REFRACTOR /5 GEM MINT",,"Does not apply","https://www.ebay.com/itm/264127262707",,,"Free shipping and returns","Ships from United States","11 watchers"
,,,,,,"Sun City, Arizona, United States","124798657156",,"5999.99","US $5,999.99","desertslabs",,"","2007-08 Topps Triple Threads Relics Press Plates Cyan Kobe Bryant Ball 1/1 BGS 8","Sports Trading Card",,"https://www.ebay.com/itm/124798657156",,,"Ships from United States",,
,,,,,,"Boston, Massachusetts, United States","115633091801",,"5999.4","US $5,999.40","toppsaholic",,"","SGC AUTHENTIC MICKEY MANTLE ERROR WRONG BACK LOCKMAN STAMP 1957 TOPPS #95 *TPHLC","Sports Trading Card",,"https://www.ebay.com/itm/115633091801",,,"Ships from United States",,
,,,,,,"Astoria, New York, United States","334163730824",,"5999","US $5,999.00","gm10collectibles",,"","2009 SP Authentic Matthew Stafford Rookie Super Patch Auto /99 BGS 9 RPA POP 1","Sports Trading Card",,"https://www.ebay.com/itm/334163730824",,,"Ships from United States",,
,,,,,,"New York, New York, United States","124602680637",,"5999","US $5,999.00","aldesi_53",,"","2014-15 Steph Curry Panini Excalibur Kaboom #8 Gem Mint 9.5 (PSA 10?) 🔥🔥🔥","Sports Trading Card",,"https://www.ebay.com/itm/124602680637",,,"Ships from United States","42 watchers",
,,,,,,"Beverly Hills, California, United States","115621689504",,"5999","US $5,999.00","toomuchsauce_cards",,"","2020 Panini Contenders Tua Tagovailoa Variation Clear Ticket /10 PSA 10 Pop 2","Sports Trading Card",,"https://www.ebay.com/itm/115621689504",,,"Ships from United States","7 watchers",
,,,,,,"Miami, Florida, United States","185675197836",,"5999","US $5,999.00","henry1228",,"","KEVIN DURANT 2008 U.D PREMIER PREEMINENCE AUTO  RARE POP 2 PSA 10 1/25 1/1","Sports Trading Card",,"https://www.ebay.com/itm/185675197836",,,"Ships from United States",,
,,,,,,"Henrico, Virginia, United States","125635192312",,"5999","US $5,999.00","bravefan66",,"","2003-04 Upper Deck Finite #242 LeBron James RC Rookie RARE BGS 9 #013/200 Mint","Sports Trading Card",,"https://www.ebay.com/itm/125635192312",,,"Ships from United States","6 watchers",
,,,,,,"Waialua, Hawaii, United States","354445455177",,"5999.99","US $5,999.99","hoodbreaks",,"","TREVOR LAWRENCE 2021 SELECT ROOKIE GOLD DIE CUT /10 BGS 9.5 AUTO 10 GEM PLUS","Sports Trading Card","Does not apply","https://www.ebay.com/itm/354445455177",,,"Ships from United States",,
,,,,,,"Villa Rica, Georgia, United States","255410679068",,"5999","US $5,999.00","prediator1",,"","Allen Iverson 1997/98 Bowman's Best Techn Atomic Refractor  #T9 BGS 9.5 GEM MINT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/255410679068",,,"Ships from United States",,
,,,,,,"Little Rock, Arkansas, United States","164792272866",,"5999","US $5,999.00","lrsportscards",,"","Dylan Carlson 2016 Bowman Chrome Auto Orange Refractor /25 PSA 9  LR","Sports Trading Card",,"https://www.ebay.com/itm/164792272866",,,"Ships from United States",,
,,,,,,"Hermosa Beach, California, United States","255797507724",,"5999","US $5,999.00","smashdoc",,"","2020 Prizm LaMelo Ball Rookie Auto Blue Cracked Ice RC Cheapest PSA 10 by $12k","Sports Trading Card",,"https://www.ebay.com/itm/255797507724",,,"Ships from United States","98 watchers",
,,,,,,"Arlington, Texas, United States","295194795998",,"5999","US $5,999.00","cheapestprice_store",,"","2020 Panini Donruss Optic Justin Herbert Red Stars SSP GEM MINT PSA 10 POP 13 RC","Sports Trading Card",,"https://www.ebay.com/itm/295194795998",,,"Ships from United States",,
,,,,,,"Newport Beach, California, United States","314250261858",,"5999","US $5,999.00","chaiter",,"","2021 Select Justin Fields Zebra Prizm Field Level Rookie Card PSA 9!  POP 1!","Sports Trading Card",,"https://www.ebay.com/itm/314250261858",,,"Ships from United States","9 watchers",
,,,,,,"Park Ridge, New Jersey, United States","155150746203",,"5999","US $5,999.00","collectibles_1",,"","1996-97 Topps Chrome Basketball Set with Kobe Bryant and Allen Iverson PSA 9 MT","Sports Trading Card",,"https://www.ebay.com/itm/155150746203",,,"Ships from United States","9 watchers",
,,,,,,"Woodhaven, New York, United States","284686356328",,"5999","US $5,999.00","kaku4president",,"","2020 Panini Contenders James Wiseman FOTL Blue shimmer PSA 10 12/20","Sports Trading Card",,"https://www.ebay.com/itm/284686356328",,,"Ships from United States","9 watchers",
,,,,,,"Jersey City, New Jersey, United States","193697338318",,"5999.95","US $5,999.95","theninnj",,"","Topps Chrome Sapphire 2020 Luis Robert PSA 10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/193697338318",,,"Ships from United States","17 watchers",
,,,,,,"Wausau, Wisconsin, United States","254961894995",,"5999","US $5,999.00","kobeufa3",,"","2009 Playoff Contenders Kobe Bryant/Blake Griffin Round Numbers Autograph PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/254961894995",,,"Ships from United States","12 watchers",
,,,,,,"Minneapolis, Minnesota, United States","394223358474",,"5999","US $5,999.00","cardboardfutures",,"Pop 1","2021 Panini Donruss Optic #203 Trey Lance Blue Ice # /15 PSA 10 GEM MINT AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/394223358474",,,"Ships from United States","11 watchers",
,,,,,,"Woodstock, Georgia, United States","115071393849",,"5999","US $5,999.00","reds09",,"","2020 Bowman Chrome Francisco Alvarez GREEN AUTO HGA 9.5 10 Auto Mets /99 GEM MT","Sports Trading Card",,"https://www.ebay.com/itm/115071393849",,,"Ships from United States","6 watchers",
,,,,,,"Chico, California, United States","403868066706",,"5999","US $5,999.00","ig-g_e_m_m_i_n_t",,"⚡️POP 6, 1 HIGHER⚡️","2020 Panini Prizm Justin Herbert Auto Green Scope /75 PSA MINT 9/10 AUTO 📈🔥📈","Sports Trading Card",,"https://www.ebay.com/itm/403868066706",,,"Ships from United States","6 watchers",
,,,,,,"Goose Creek, South Carolina, United States","314261873364",,"5999","US $5,999.00","carboard401k",,"","2020 Panini Contenders Optic Joe Burrow Auto Red /199 PSA 10 Auto 10 RC Bengals","Sports Trading Card",,"https://www.ebay.com/itm/314261873364",,,"Ships from United States",,
,,,,,,"Hayward, California, United States","174921467629",,"5999","US $5,999.00","imwickedoriginal",,"","GRADED TOM BRADY ROOKIE 2000 FLEER TRADITION #352 PSA 10 RARE PATRIOTS RC","Sports Trading Card",,"https://www.ebay.com/itm/174921467629",,,"Ships from United States","6 watchers",
,,,,,,"Sydney, NSW, Australia","125594354822",,"5999","US $5,999.00","imkoolance",,"","2015/16 Prizm Kobe Bryant #80 Prizm GOLD AUTO #1/10 BGS MINT 9 10 AUTO - RARE","Sports Trading Card",,"https://www.ebay.com/itm/125594354822",,,"11 watchers",,
,,,,,,"Martinsville, New Jersey, United States","165215587494",,"5999","US $5,999.00","popculturekingz",,"","2012 Upper Deck Master Collection MJ-1 Michael Jordan 15/23 Signatures PSA 8","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/165215587494",,,"Ships from United States",,
,,,,,,"Indio, California, United States","185571389698",,"5999","US $5,999.00","tscnov_38",,"","2021 panini Ufc Prizm khamzat Chimaev teal psa 10 Rookie","Sports Trading Card",,"https://www.ebay.com/itm/185571389698",,,"Ships from United States","5 watchers",
,,,,,,"Rochester, New York, United States","364072484167",,"5999","US $5,999.00","ig_chr155ybuck3t5",,"","2019 Panini Prizm Trae Young #31 Gold /10 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/364072484167",,,"Ships from United States","7 watchers",
,,,,,,"Arlington, Texas, United States","293677985121",,"5999","US $5,999.00","cheapestprice_store",,"","Ja Morant 2019 Panini Donruss Optic #JMT Signatures Series Blue 5/25 PSA10 HOT!!","Sports Trading Card",,"https://www.ebay.com/itm/293677985121",,,"Ships from United States","12 watchers",
,,,,,,"Granada Hills, California, United States","124553775345",,"5999","US $5,999.00","vggken",,"","1986-87 FLEER #68 Karl Malone Rookie RC BGS 9.5 LOW POP 🔥🔥🔥","Sports Trading Card",,"https://www.ebay.com/itm/124553775345",,,"Ships from United States",,
